EnglishTransCityName,EnglishCityName,CountOfTweets,prev,PctChange,Date,Hour
Berdiansk,Berdiansk,9,8,12.5,2022-03-20,19
Berdiansk,Berdiansk,4,2,100.0,2022-03-20,22
Berdiansk,Berdiansk,5,4,25.0,2022-03-20,23
Berdiansk,Berdiansk,2,1,100.0,2022-03-21,10
Berdiansk,Berdiansk,3,1,200.0,2022-03-22,10
Berdiansk,Berdiansk,8,1,700.0,2022-03-24,6
Berdiansk,Berdiansk,22,8,175.0,2022-03-24,7
Berdiansk,Berdiansk,191,22,768.1818181818181,2022-03-24,8
Berdiansk,Berdiansk,194,191,1.5706806282722514,2022-03-24,9
Berdiansk,Berdiansk,94,65,44.61538461538461,2022-03-24,11
Berdiansk,Berdiansk,39,30,30.0,2022-03-24,15
Berdiansk,Berdiansk,24,14,71.42857142857143,2022-03-24,18
Berdiansk,Berdiansk,11,6,83.33333333333333,2022-03-24,20
Berdiansk,Berdiansk,17,11,54.54545454545455,2022-03-24,21
Berdiansk,Berdiansk,5,2,150.0,2022-03-24,23
Berdiansk,Berdiansk,10,5,100.0,2022-03-25,0
Berdiansk,Berdiansk,6,3,100.0,2022-03-25,2
Berdiansk,Berdiansk,13,6,116.66666666666667,2022-03-25,3
Berdiansk,Berdiansk,7,2,250.0,2022-03-25,6
Berdiansk,Berdiansk,4,3,33.333333333333336,2022-03-25,8
Berdiansk,Berdiansk,7,1,600.0,2022-03-25,14
Berdiansk,Berdiansk,162,2,8000.0,2022-03-25,20
Berdiansk,Berdiansk,54,51,5.882352941176471,2022-03-25,23
Berdiansk,Berdiansk,59,40,47.5,2022-03-26,1
Berdiansk,Berdiansk,60,59,1.694915254237288,2022-03-26,2
Berdiansk,Berdiansk,124,59,110.16949152542372,2022-03-26,4
Berdiansk,Berdiansk,100,96,4.166666666666667,2022-03-26,6
Berdiansk,Berdiansk,130,100,30.0,2022-03-26,7
Berdiansk,Berdiansk,79,53,49.056603773584904,2022-03-26,10
Berdiansk,Berdiansk,102,47,117.02127659574468,2022-03-26,13
Berdiansk,Berdiansk,50,44,13.636363636363637,2022-03-26,17
Berdiansk,Berdiansk,28,20,40.0,2022-03-26,19
Berdiansk,Berdiansk,10,9,11.11111111111111,2022-03-26,21
Berdiansk,Berdiansk,8,4,100.0,2022-03-26,23
Berdiansk,Berdiansk,3,2,50.0,2022-03-27,3
Berdiansk,Berdiansk,2,1,100.0,2022-03-27,6
Berdiansk,Berdiansk,2,1,100.0,2022-03-27,8
Berdiansk,Berdiansk,2,1,100.0,2022-03-27,11
Berdiansk,Berdiansk,4,2,100.0,2022-03-27,12
Berdiansk,Berdiansk,2,1,100.0,2022-03-27,20
Berdiansk,Berdiansk,3,1,200.0,2022-03-27,22
Berdiansk,Berdiansk,3,1,200.0,2022-03-28,3
Berdiansk,Berdiansk,2,1,100.0,2022-03-29,8
Berdiansk,Berdiansk,2,1,100.0,2022-03-31,15
Berdiansk,Berdiansk,3,2,50.0,2022-04-01,16
Berdiansk,Berdiansk,5,1,400.0,2022-04-02,10
Berdiansk,Berdiansk,2,1,100.0,2022-04-03,19
Berdiansk,Berdiansk,26,2,1200.0,2022-04-04,9
Berdiansk,Berdiansk,30,26,15.384615384615385,2022-04-04,10
Berdiansk,Berdiansk,11,10,10.0,2022-04-04,12
Berdiansk,Berdiansk,4,2,100.0,2022-04-04,15
Berdiansk,Berdiansk,6,4,50.0,2022-04-04,16
Berdiansk,Berdiansk,3,1,200.0,2022-04-04,19
Berdiansk,Berdiansk,2,1,100.0,2022-04-05,1
Berdiansk,Berdiansk,2,1,100.0,2022-04-08,20
Berdiansk,Berdiansk,2,1,100.0,2022-04-16,20
Berdiansk,Berdiansk,2,1,100.0,2022-04-19,10
Berdiansk,Berdiansk,59,2,2850.0,2022-04-19,12
Berdiansk,Berdiansk,5,2,150.0,2022-04-19,20
Berdiansk,Berdiansk,5,1,400.0,2022-04-19,23
Berdiansk,Berdiansk,3,2,50.0,2022-04-20,1
Berdiansk,Berdiansk,4,2,100.0,2022-04-20,3
Snizhne,Snizhne,1,"",1.0,2022-04-09,8
Snizhne,Snizhne,2,1,100.0,2022-04-18,6
Starokostiantiniv,Starokostiantyniv,2,"",1.0,2022-02-25,20
Starokostiantiniv,Starokostiantyniv,25,1,2400.0,2022-03-06,8
Starokostiantiniv,Starokostiantyniv,4,3,33.333333333333336,2022-03-06,10
Starokostiantiniv,Starokostiantyniv,2,1,100.0,2022-03-16,18
Starokostiantiniv,Starokostiantyniv,4,1,300.0,2022-03-29,15
Poltava,--------------------,12,"",1.0,2022-02-24,6
Poltava,--------------------,10,1,900.0,2022-02-25,19
Poltava,--------------------,17,10,70.0,2022-02-25,20
Poltava,--------------------,4,1,300.0,2022-02-26,10
Poltava,--------------------,3,1,200.0,2022-02-26,17
Poltava,--------------------,5,2,150.0,2022-02-26,19
Poltava,--------------------,4,2,100.0,2022-02-26,22
Poltava,--------------------,4,1,300.0,2022-02-27,6
Poltava,--------------------,4,1,300.0,2022-02-27,13
Poltava,--------------------,7,2,250.0,2022-02-27,15
Poltava,--------------------,2,1,100.0,2022-02-27,17
Poltava,--------------------,3,2,50.0,2022-02-27,18
Poltava,--------------------,2,1,100.0,2022-02-27,23
Poltava,--------------------,3,2,50.0,2022-02-28,2
Poltava,--------------------,2,1,100.0,2022-02-28,7
Poltava,--------------------,4,1,300.0,2022-02-28,20
Poltava,--------------------,4,2,100.0,2022-02-28,22
Poltava,--------------------,2,1,100.0,2022-03-01,8
Poltava,--------------------,8,1,700.0,2022-03-01,15
Poltava,--------------------,2,1,100.0,2022-03-01,18
Poltava,--------------------,4,1,300.0,2022-03-01,21
Poltava,--------------------,2,1,100.0,2022-03-02,22
Poltava,--------------------,4,2,100.0,2022-03-03,0
Poltava,--------------------,115,1,11400.0,2022-03-03,17
Poltava,--------------------,18,12,50.0,2022-03-04,3
Poltava,--------------------,15,12,25.0,2022-03-04,6
Poltava,--------------------,5,3,66.66666666666667,2022-03-04,8
Poltava,--------------------,8,4,100.0,2022-03-04,10
Poltava,--------------------,4,1,300.0,2022-03-04,13
Poltava,--------------------,10,4,150.0,2022-03-04,14
Poltava,--------------------,3,2,50.0,2022-03-04,17
Poltava,--------------------,2,1,100.0,2022-03-04,21
Poltava,--------------------,2,1,100.0,2022-03-04,23
Poltava,--------------------,3,2,50.0,2022-03-05,0
Poltava,--------------------,2,1,100.0,2022-03-05,2
Poltava,--------------------,2,1,100.0,2022-03-05,6
Poltava,--------------------,5,2,150.0,2022-03-05,8
Poltava,--------------------,2,1,100.0,2022-03-06,1
Poltava,--------------------,21,1,2000.0,2022-03-06,5
Poltava,--------------------,2,1,100.0,2022-03-06,9
Poltava,--------------------,3,1,200.0,2022-03-06,17
Poltava,--------------------,3,1,200.0,2022-03-07,2
Poltava,--------------------,3,2,50.0,2022-03-07,4
Poltava,--------------------,2,1,100.0,2022-03-07,14
Poltava,--------------------,10,1,900.0,2022-03-07,18
Poltava,--------------------,2,1,100.0,2022-03-08,7
Poltava,--------------------,21,2,950.0,2022-03-08,8
Poltava,--------------------,39,21,85.71428571428571,2022-03-08,9
Poltava,--------------------,19,7,171.42857142857142,2022-03-08,11
Poltava,--------------------,8,5,60.0,2022-03-08,14
Poltava,--------------------,10,8,25.0,2022-03-08,16
Poltava,--------------------,6,1,500.0,2022-03-08,19
Poltava,--------------------,5,1,400.0,2022-03-09,2
Poltava,--------------------,8,5,60.0,2022-03-09,3
Poltava,--------------------,6,1,500.0,2022-03-09,7
Poltava,--------------------,2,1,100.0,2022-03-09,17
Poltava,--------------------,16,2,700.0,2022-03-09,19
Poltava,--------------------,3,1,200.0,2022-03-10,7
Poltava,--------------------,4,1,300.0,2022-03-10,22
Poltava,--------------------,5,4,25.0,2022-03-10,23
Poltava,--------------------,13,5,160.0,2022-03-11,0
Poltava,--------------------,3,1,200.0,2022-03-11,4
Poltava,--------------------,3,1,200.0,2022-03-11,11
Poltava,--------------------,3,1,200.0,2022-03-12,4
Poltava,--------------------,3,1,200.0,2022-03-13,4
Poltava,--------------------,10,1,900.0,2022-03-14,0
Poltava,--------------------,15,10,50.0,2022-03-14,1
Poltava,--------------------,2,1,100.0,2022-03-14,14
Poltava,--------------------,2,1,100.0,2022-03-14,21
Poltava,--------------------,178,2,8800.0,2022-03-14,22
Poltava,--------------------,75,67,11.940298507462687,2022-03-15,0
Poltava,--------------------,42,39,7.6923076923076925,2022-03-15,3
Poltava,--------------------,38,27,40.74074074074074,2022-03-15,7
Poltava,--------------------,15,10,50.0,2022-03-15,10
Poltava,--------------------,5,1,400.0,2022-03-15,16
Poltava,--------------------,6,5,20.0,2022-03-15,17
Poltava,--------------------,3,1,200.0,2022-03-15,22
Poltava,--------------------,3,1,200.0,2022-03-16,11
Poltava,--------------------,2,1,100.0,2022-03-17,5
Poltava,--------------------,5,1,400.0,2022-03-18,12
Poltava,--------------------,2,1,100.0,2022-03-19,6
Poltava,--------------------,25,2,1150.0,2022-03-19,14
Poltava,--------------------,3,2,50.0,2022-03-19,16
Poltava,--------------------,7,3,133.33333333333334,2022-03-19,17
Poltava,--------------------,2,1,100.0,2022-03-20,1
Poltava,--------------------,14,2,600.0,2022-03-20,4
Poltava,--------------------,2,1,100.0,2022-03-20,14
Poltava,--------------------,2,1,100.0,2022-03-21,19
Poltava,--------------------,3,1,200.0,2022-03-21,21
Poltava,--------------------,161,1,16000.0,2022-03-23,11
Poltava,--------------------,64,53,20.754716981132077,2022-03-23,14
Poltava,--------------------,31,29,6.896551724137931,2022-03-23,16
Poltava,--------------------,20,17,17.647058823529413,2022-03-23,19
Poltava,--------------------,25,13,92.3076923076923,2022-03-23,21
Poltava,--------------------,60,25,140.0,2022-03-23,22
Poltava,--------------------,12,11,9.090909090909092,2022-03-24,2
Poltava,--------------------,6,3,100.0,2022-03-24,4
Poltava,--------------------,10,6,66.66666666666667,2022-03-24,5
Poltava,--------------------,12,10,20.0,2022-03-24,6
Poltava,--------------------,3,2,50.0,2022-03-24,12
Poltava,--------------------,2,1,100.0,2022-03-24,15
Poltava,--------------------,3,1,200.0,2022-03-25,12
Poltava,--------------------,18,1,1700.0,2022-03-26,3
Poltava,--------------------,23,18,27.77777777777778,2022-03-26,4
Poltava,--------------------,5,3,66.66666666666667,2022-03-26,11
Poltava,--------------------,2,1,100.0,2022-03-26,14
Poltava,--------------------,2,1,100.0,2022-03-26,19
Poltava,--------------------,3,1,200.0,2022-03-27,18
Poltava,--------------------,7,2,250.0,2022-03-28,0
Poltava,--------------------,3,1,200.0,2022-03-28,15
Poltava,--------------------,22,3,633.3333333333334,2022-03-28,17
Poltava,--------------------,6,2,200.0,2022-03-28,22
Poltava,--------------------,2,1,100.0,2022-03-29,0
Poltava,--------------------,4,1,300.0,2022-03-29,5
Poltava,--------------------,2,1,100.0,2022-03-29,9
Poltava,--------------------,3,1,200.0,2022-03-29,17
Poltava,--------------------,4,2,100.0,2022-03-30,2
Poltava,--------------------,2,1,100.0,2022-03-30,7
Poltava,--------------------,4,2,100.0,2022-03-30,14
Poltava,--------------------,2,1,100.0,2022-03-31,9
Poltava,--------------------,3,1,200.0,2022-03-31,12
Poltava,--------------------,5,2,150.0,2022-03-31,14
Poltava,--------------------,22,5,340.0,2022-03-31,15
Poltava,--------------------,7,4,75.0,2022-03-31,19
Poltava,--------------------,3,2,50.0,2022-03-31,21
Poltava,--------------------,4,3,33.333333333333336,2022-03-31,22
Poltava,--------------------,5,3,66.66666666666667,2022-04-01,2
Poltava,--------------------,2,1,100.0,2022-04-01,12
Poltava,--------------------,81,1,8000.0,2022-04-01,16
Poltava,--------------------,59,22,168.1818181818182,2022-04-01,20
Poltava,--------------------,22,17,29.41176470588235,2022-04-02,0
Poltava,--------------------,14,9,55.55555555555556,2022-04-02,2
Poltava,--------------------,59,11,436.3636363636364,2022-04-02,4
Poltava,--------------------,55,41,34.146341463414636,2022-04-02,6
Poltava,--------------------,39,26,50.0,2022-04-02,9
Poltava,--------------------,11,10,10.0,2022-04-02,13
Poltava,--------------------,18,11,63.63636363636363,2022-04-02,14
Poltava,--------------------,39,18,116.66666666666667,2022-04-02,15
Poltava,--------------------,11,8,37.5,2022-04-02,18
Poltava,--------------------,10,6,66.66666666666667,2022-04-02,21
Poltava,--------------------,13,10,30.0,2022-04-02,22
Poltava,--------------------,4,2,100.0,2022-04-03,0
Poltava,--------------------,5,3,66.66666666666667,2022-04-03,2
Poltava,--------------------,3,2,50.0,2022-04-03,4
Poltava,--------------------,5,3,66.66666666666667,2022-04-03,6
Poltava,--------------------,2,1,100.0,2022-04-03,9
Poltava,--------------------,6,2,200.0,2022-04-03,11
Poltava,--------------------,12,6,100.0,2022-04-03,13
Poltava,--------------------,5,1,400.0,2022-04-03,16
Poltava,--------------------,8,5,60.0,2022-04-03,17
Poltava,--------------------,3,2,50.0,2022-04-04,4
Poltava,--------------------,2,1,100.0,2022-04-04,17
Poltava,--------------------,2,1,100.0,2022-04-05,13
Poltava,--------------------,5,2,150.0,2022-04-05,19
Poltava,--------------------,2,1,100.0,2022-04-06,11
Poltava,--------------------,3,2,50.0,2022-04-06,13
Poltava,--------------------,2,1,100.0,2022-04-06,15
Poltava,--------------------,3,2,50.0,2022-04-06,16
Poltava,--------------------,3,2,50.0,2022-04-07,3
Poltava,--------------------,2,1,100.0,2022-04-08,22
Poltava,--------------------,3,2,50.0,2022-04-08,23
Poltava,--------------------,18,1,1700.0,2022-04-09,6
Poltava,--------------------,4,1,300.0,2022-04-09,11
Poltava,--------------------,3,1,200.0,2022-04-09,13
Poltava,--------------------,4,2,100.0,2022-04-09,15
Poltava,--------------------,4,3,33.333333333333336,2022-04-09,18
Poltava,--------------------,3,2,50.0,2022-04-09,21
Poltava,--------------------,3,1,200.0,2022-04-09,23
Poltava,--------------------,2,1,100.0,2022-04-10,8
Poltava,--------------------,2,1,100.0,2022-04-11,0
Poltava,--------------------,2,1,100.0,2022-04-11,4
Poltava,--------------------,2,1,100.0,2022-04-11,7
Poltava,--------------------,3,1,200.0,2022-04-11,20
Poltava,--------------------,5,1,400.0,2022-04-12,18
Poltava,--------------------,6,1,500.0,2022-04-12,20
Poltava,--------------------,4,1,300.0,2022-04-13,7
Poltava,--------------------,8,4,100.0,2022-04-13,8
Poltava,--------------------,2,1,100.0,2022-04-14,9
Poltava,--------------------,3,2,50.0,2022-04-14,11
Poltava,--------------------,6,1,500.0,2022-04-14,16
Poltava,--------------------,2,1,100.0,2022-04-14,20
Poltava,--------------------,4,2,100.0,2022-04-14,21
Poltava,--------------------,2,1,100.0,2022-04-15,0
Poltava,--------------------,4,2,100.0,2022-04-15,8
Poltava,--------------------,6,1,500.0,2022-04-15,20
Poltava,--------------------,2,1,100.0,2022-04-16,1
Poltava,--------------------,14,2,600.0,2022-04-16,5
Poltava,--------------------,18,14,28.571428571428573,2022-04-16,6
Poltava,--------------------,52,18,188.88888888888889,2022-04-16,7
Poltava,--------------------,15,12,25.0,2022-04-16,9
Poltava,--------------------,20,15,33.333333333333336,2022-04-16,10
Poltava,--------------------,2,1,100.0,2022-04-16,15
Poltava,--------------------,6,1,500.0,2022-04-16,17
Poltava,--------------------,2,1,100.0,2022-04-16,20
Poltava,--------------------,2,1,100.0,2022-04-17,7
Poltava,--------------------,3,1,200.0,2022-04-18,1
Genichesk,Henichesk,4,"",1.0,2022-02-24,7
Genichesk,Henichesk,8,4,100.0,2022-02-24,8
Genichesk,Henichesk,4,1,300.0,2022-02-24,13
Genichesk,Henichesk,4,3,33.333333333333336,2022-02-24,15
Genichesk,Henichesk,3,2,50.0,2022-02-24,18
Genichesk,Henichesk,2,1,100.0,2022-02-25,0
Genichesk,Henichesk,4,1,300.0,2022-02-25,9
Genichesk,Henichesk,15,4,275.0,2022-02-25,10
Genichesk,Henichesk,11,4,175.0,2022-02-25,13
Genichesk,Henichesk,6,2,200.0,2022-02-25,19
Genichesk,Henichesk,4,1,300.0,2022-02-26,2
Genichesk,Henichesk,2,1,100.0,2022-02-26,10
Genichesk,Henichesk,2,1,100.0,2022-02-26,12
Genichesk,Henichesk,2,1,100.0,2022-02-26,22
Genichesk,Henichesk,8,1,700.0,2022-02-27,0
Genichesk,Henichesk,4,2,100.0,2022-02-27,2
Genichesk,Henichesk,5,1,400.0,2022-02-27,11
Genichesk,Henichesk,39,1,3800.0,2022-02-28,10
Genichesk,Henichesk,47,39,20.512820512820515,2022-02-28,11
Genichesk,Henichesk,43,39,10.256410256410257,2022-02-28,13
Genichesk,Henichesk,16,11,45.45454545454545,2022-02-28,18
Genichesk,Henichesk,16,14,14.285714285714286,2022-02-28,21
Genichesk,Henichesk,5,3,66.66666666666667,2022-03-01,0
Genichesk,Henichesk,7,3,133.33333333333334,2022-03-01,3
Genichesk,Henichesk,3,2,50.0,2022-03-01,8
Genichesk,Henichesk,2,1,100.0,2022-03-01,11
Genichesk,Henichesk,5,2,150.0,2022-03-01,12
Genichesk,Henichesk,3,1,200.0,2022-03-04,12
Genichesk,Henichesk,18,1,1700.0,2022-03-06,15
Genichesk,Henichesk,3,1,200.0,2022-03-06,19
Genichesk,Henichesk,10,1,900.0,2022-03-24,10
Genichesk,Henichesk,3,1,200.0,2022-03-24,22
Genichesk,Henichesk,17,1,1600.0,2022-03-27,11
Genichesk,Henichesk,2,1,100.0,2022-03-28,2
Genichesk,Henichesk,6,2,200.0,2022-03-28,4
Genichesk,Henichesk,3,1,200.0,2022-04-08,15
Genichesk,Henichesk,18,3,500.0,2022-04-08,16
Genichesk,Henichesk,21,1,2000.0,2022-04-12,8
Genichesk,Henichesk,3,2,50.0,2022-04-12,11
Genichesk,Henichesk,3,1,200.0,2022-04-18,14
Genichesk,Henichesk,2,1,100.0,2022-04-18,21
Genichesk,Henichesk,2,1,100.0,2022-04-19,0
Genichesk,Henichesk,2,1,100.0,2022-04-20,14
Genichesk,Henichesk,2,1,100.0,2022-04-20,23
Kalinivka,--------------------,1,"",1.0,2022-02-26,19
Odesa,Odessa,4,"",1.0,2022-02-24,6
Odesa,Odessa,140,4,3400.0,2022-02-24,7
Odesa,Odessa,70,48,45.833333333333336,2022-02-24,10
Odesa,Odessa,110,70,57.142857142857146,2022-02-24,11
Odesa,Odessa,48,25,92.0,2022-02-24,14
Odesa,Odessa,54,48,12.5,2022-02-24,15
Odesa,Odessa,31,17,82.3529411764706,2022-02-24,19
Odesa,Odessa,30,17,76.47058823529412,2022-02-24,22
Odesa,Odessa,16,14,14.285714285714286,2022-02-25,1
Odesa,Odessa,36,10,260.0,2022-02-25,3
Odesa,Odessa,5,3,66.66666666666667,2022-02-25,8
Odesa,Odessa,11,4,175.0,2022-02-25,10
Odesa,Odessa,13,11,18.181818181818183,2022-02-25,11
Odesa,Odessa,6,5,20.0,2022-02-25,14
Odesa,Odessa,22,3,633.3333333333334,2022-02-25,17
Odesa,Odessa,10,7,42.857142857142854,2022-02-25,19
Odesa,Odessa,23,10,130.0,2022-02-25,20
Odesa,Odessa,30,19,57.89473684210526,2022-02-25,22
Odesa,Odessa,41,30,36.666666666666664,2022-02-25,23
Odesa,Odessa,52,41,26.829268292682926,2022-02-26,0
Odesa,Odessa,19,16,18.75,2022-02-26,3
Odesa,Odessa,9,7,28.571428571428573,2022-02-26,5
Odesa,Odessa,10,9,11.11111111111111,2022-02-26,6
Odesa,Odessa,9,4,125.0,2022-02-26,9
Odesa,Odessa,6,5,20.0,2022-02-26,11
Odesa,Odessa,19,3,533.3333333333334,2022-02-26,14
Odesa,Odessa,6,1,500.0,2022-02-26,18
Odesa,Odessa,31,6,416.6666666666667,2022-02-26,19
Odesa,Odessa,16,11,45.45454545454545,2022-02-26,23
Odesa,Odessa,34,16,112.5,2022-02-27,0
Odesa,Odessa,36,34,5.882352941176471,2022-02-27,1
Odesa,Odessa,34,14,142.85714285714286,2022-02-27,3
Odesa,Odessa,140,34,311.7647058823529,2022-02-27,4
Odesa,Odessa,10,9,11.11111111111111,2022-02-27,8
Odesa,Odessa,11,10,10.0,2022-02-27,9
Odesa,Odessa,3,2,50.0,2022-02-27,12
Odesa,Odessa,16,3,433.3333333333333,2022-02-27,13
Odesa,Odessa,17,16,6.25,2022-02-27,14
Odesa,Odessa,19,7,171.42857142857142,2022-02-27,16
Odesa,Odessa,13,1,1200.0,2022-02-27,19
Odesa,Odessa,13,7,85.71428571428571,2022-02-27,21
Odesa,Odessa,88,13,576.9230769230769,2022-02-27,22
Odesa,Odessa,13,10,30.0,2022-02-28,1
Odesa,Odessa,15,13,15.384615384615385,2022-02-28,2
Odesa,Odessa,15,13,15.384615384615385,2022-02-28,4
Odesa,Odessa,20,9,122.22222222222223,2022-02-28,7
Odesa,Odessa,12,6,100.0,2022-02-28,13
Odesa,Odessa,13,12,8.333333333333334,2022-02-28,14
Odesa,Odessa,39,13,200.0,2022-02-28,15
Odesa,Odessa,3,2,50.0,2022-02-28,18
Odesa,Odessa,9,3,200.0,2022-02-28,19
Odesa,Odessa,8,5,60.0,2022-02-28,21
Odesa,Odessa,31,8,287.5,2022-02-28,22
Odesa,Odessa,18,9,100.0,2022-03-01,0
Odesa,Odessa,11,7,57.142857142857146,2022-03-01,3
Odesa,Odessa,12,11,9.090909090909092,2022-03-01,4
Odesa,Odessa,17,6,183.33333333333334,2022-03-01,7
Odesa,Odessa,21,5,320.0,2022-03-01,9
Odesa,Odessa,23,10,130.0,2022-03-01,11
Odesa,Odessa,7,6,16.666666666666668,2022-03-01,13
Odesa,Odessa,15,7,114.28571428571429,2022-03-01,14
Odesa,Odessa,23,7,228.57142857142858,2022-03-01,16
Odesa,Odessa,20,13,53.84615384615385,2022-03-01,18
Odesa,Odessa,13,5,160.0,2022-03-01,20
Odesa,Odessa,9,5,80.0,2022-03-01,23
Odesa,Odessa,6,2,200.0,2022-03-02,2
Odesa,Odessa,6,3,100.0,2022-03-02,4
Odesa,Odessa,7,6,16.666666666666668,2022-03-02,5
Odesa,Odessa,9,7,28.571428571428573,2022-03-02,6
Odesa,Odessa,11,6,83.33333333333333,2022-03-02,8
Odesa,Odessa,38,11,245.45454545454547,2022-03-02,9
Odesa,Odessa,34,28,21.428571428571427,2022-03-02,11
Odesa,Odessa,24,20,20.0,2022-03-02,13
Odesa,Odessa,15,14,7.142857142857143,2022-03-02,15
Odesa,Odessa,21,15,40.0,2022-03-02,16
Odesa,Odessa,30,21,42.857142857142854,2022-03-02,17
Odesa,Odessa,18,11,63.63636363636363,2022-03-02,20
Odesa,Odessa,19,7,171.42857142857142,2022-03-03,0
Odesa,Odessa,32,13,146.15384615384616,2022-03-03,2
Odesa,Odessa,22,15,46.666666666666664,2022-03-03,5
Odesa,Odessa,27,22,22.727272727272727,2022-03-03,6
Odesa,Odessa,35,27,29.62962962962963,2022-03-03,7
Odesa,Odessa,15,6,150.0,2022-03-03,10
Odesa,Odessa,18,15,20.0,2022-03-03,11
Odesa,Odessa,121,14,764.2857142857143,2022-03-03,13
Odesa,Odessa,81,33,145.45454545454547,2022-03-03,16
Odesa,Odessa,33,26,26.923076923076923,2022-03-03,18
Odesa,Odessa,35,31,12.903225806451612,2022-03-03,20
Odesa,Odessa,48,26,84.61538461538461,2022-03-03,22
Odesa,Odessa,14,10,40.0,2022-03-04,4
Odesa,Odessa,10,5,100.0,2022-03-04,7
Odesa,Odessa,18,10,80.0,2022-03-04,8
Odesa,Odessa,25,5,400.0,2022-03-04,13
Odesa,Odessa,8,3,166.66666666666666,2022-03-04,16
Odesa,Odessa,18,8,125.0,2022-03-04,17
Odesa,Odessa,11,10,10.0,2022-03-04,19
Odesa,Odessa,25,11,127.27272727272727,2022-03-04,20
Odesa,Odessa,13,10,30.0,2022-03-04,23
Odesa,Odessa,16,8,100.0,2022-03-05,1
Odesa,Odessa,20,16,25.0,2022-03-05,2
Odesa,Odessa,22,18,22.22222222222222,2022-03-05,4
Odesa,Odessa,35,22,59.09090909090909,2022-03-05,5
Odesa,Odessa,100,35,185.71428571428572,2022-03-05,6
Odesa,Odessa,45,44,2.272727272727273,2022-03-05,10
Odesa,Odessa,47,34,38.23529411764706,2022-03-05,12
Odesa,Odessa,58,46,26.08695652173913,2022-03-05,14
Odesa,Odessa,129,58,122.41379310344827,2022-03-05,15
Odesa,Odessa,53,33,60.60606060606061,2022-03-05,19
Odesa,Odessa,30,29,3.4482758620689653,2022-03-05,21
Odesa,Odessa,71,30,136.66666666666666,2022-03-05,22
Odesa,Odessa,54,47,14.893617021276595,2022-03-06,0
Odesa,Odessa,46,31,48.38709677419355,2022-03-06,3
Odesa,Odessa,29,17,70.58823529411765,2022-03-06,6
Odesa,Odessa,30,29,3.4482758620689653,2022-03-06,7
Odesa,Odessa,38,30,26.666666666666668,2022-03-06,8
Odesa,Odessa,77,17,352.94117647058823,2022-03-06,10
Odesa,Odessa,113,77,46.753246753246756,2022-03-06,11
Odesa,Odessa,55,17,223.52941176470588,2022-03-06,15
Odesa,Odessa,70,35,100.0,2022-03-06,17
Odesa,Odessa,95,70,35.714285714285715,2022-03-06,18
Odesa,Odessa,85,74,14.864864864864865,2022-03-06,21
Odesa,Odessa,33,28,17.857142857142858,2022-03-07,0
Odesa,Odessa,49,29,68.96551724137932,2022-03-07,2
Odesa,Odessa,38,35,8.571428571428571,2022-03-07,5
Odesa,Odessa,39,38,2.6315789473684212,2022-03-07,6
Odesa,Odessa,51,39,30.76923076923077,2022-03-07,7
Odesa,Odessa,59,51,15.686274509803921,2022-03-07,8
Odesa,Odessa,45,29,55.172413793103445,2022-03-07,11
Odesa,Odessa,61,35,74.28571428571429,2022-03-07,13
Odesa,Odessa,250,43,481.3953488372093,2022-03-07,15
Odesa,Odessa,79,75,5.333333333333333,2022-03-07,17
Odesa,Odessa,66,32,106.25,2022-03-07,20
Odesa,Odessa,49,34,44.11764705882353,2022-03-07,23
Odesa,Odessa,57,35,62.857142857142854,2022-03-08,1
Odesa,Odessa,95,45,111.11111111111111,2022-03-08,3
Odesa,Odessa,47,26,80.76923076923077,2022-03-08,5
Odesa,Odessa,52,47,10.638297872340425,2022-03-08,6
Odesa,Odessa,112,35,220.0,2022-03-08,8
Odesa,Odessa,23,16,43.75,2022-03-08,11
Odesa,Odessa,27,23,17.391304347826086,2022-03-08,12
Odesa,Odessa,23,12,91.66666666666667,2022-03-08,15
Odesa,Odessa,30,15,100.0,2022-03-08,17
Odesa,Odessa,33,13,153.84615384615384,2022-03-08,19
Odesa,Odessa,11,9,22.22222222222222,2022-03-09,0
Odesa,Odessa,17,11,54.54545454545455,2022-03-09,1
Odesa,Odessa,21,17,23.529411764705884,2022-03-09,2
Odesa,Odessa,37,3,1133.3333333333333,2022-03-09,6
Odesa,Odessa,22,19,15.789473684210526,2022-03-09,10
Odesa,Odessa,77,22,250.0,2022-03-09,11
Odesa,Odessa,44,38,15.789473684210526,2022-03-09,13
Odesa,Odessa,37,20,85.0,2022-03-09,17
Odesa,Odessa,25,17,47.05882352941177,2022-03-09,19
Odesa,Odessa,30,24,25.0,2022-03-09,21
Odesa,Odessa,68,30,126.66666666666667,2022-03-09,22
Odesa,Odessa,17,11,54.54545454545455,2022-03-10,3
Odesa,Odessa,22,17,29.41176470588235,2022-03-10,4
Odesa,Odessa,21,2,950.0,2022-03-10,6
Odesa,Odessa,14,6,133.33333333333334,2022-03-10,8
Odesa,Odessa,25,14,78.57142857142857,2022-03-10,9
Odesa,Odessa,18,11,63.63636363636363,2022-03-10,13
Odesa,Odessa,28,18,55.55555555555556,2022-03-10,14
Odesa,Odessa,49,17,188.23529411764707,2022-03-10,16
Odesa,Odessa,52,49,6.122448979591836,2022-03-10,17
Odesa,Odessa,79,52,51.92307692307692,2022-03-10,18
Odesa,Odessa,43,41,4.878048780487805,2022-03-10,21
Odesa,Odessa,50,43,16.27906976744186,2022-03-10,22
